type charge x y z

1025 3 -0.494426 5.58213 16.9603 22.6955 

1025 3 -0.498963 19.8189 19.8413 22.6261 

1025 3 -0.499565 -0.024295 17.0731 22.5987 

1025 3 -0.49426 11.2757 -0.0806218 22.6983 

1025 3 -0.494064 5.62612 19.846 22.6481 

1025 3 -0.498009 5.55452 19.8669 22.6247 

1025 3 -0.497333 5.63148 16.9655 22.6999 

1025 3 -0.495481 8.48485 14.1429 22.6392 

1025 3 -0.493314 2.90208 19.789 22.7208 

1025 3 -0.49514 -0.0158912 19.7973 22.6676 

1025 3 -0.493927 2.79113 17.0058 22.6999 

1025 3 -0.495299 5.64161 16.9815 22.6729 

1025 3 -0.495596 -0.0566686 0.0334554 22.665 

1025 3 -0.496218 22.6259 19.815 22.6282 

1025 3 -0.498314 8.55297 16.8583 22.6391 

1025 3 -0.501065 5.67388 14.1478 22.6309 

1025 3 -0.496739 5.72752 0.13113 22.6634 

1025 3 -0.496444 5.68083 19.7939 22.6228 

1025 3 -0.496635 2.80512 16.9661 22.6845 

1025 3 -0.496261 2.79136 16.9481 22.73 

1025 3 -0.497323 2.8354 -0.0237192 22.6806 

1025 3 -0.494342 5.76955 19.8564 22.6227 

1025 3 -0.496095 2.91386 19.8577 22.6686 

1025 3 -0.497686 22.631 16.981 22.6188 

1025 3 -0.496386 -0.00577976 0.0306421 22.6407 

1025 3 -0.49742 5.60118 19.8215 22.5929 

1025 3 -0.49545 5.65853 19.8275 22.6229 

1025 3 -0.496112 5.68574 17.0202 22.6969 

1025 3 -0.494798 5.75241 14.215 22.6551 

1025 3 -0.493081 5.67559 16.9164 22.7061 

1025 3 -0.489982 2.80816 22.6534 22.7307 

1025 3 -0.495292 22.6086 17.114 22.6281 

1025 3 -0.497489 2.81292 19.8443 22.6749 

1025 3 -0.49843 0.0113481 19.7929 22.6424 

1025 3 -0.499424 -0.0273145 19.8824 22.6805 

1025 3 -0.493724 -0.00126541 17.042 22.6441 

1025 3 -0.495964 8.4198 16.8724 22.6591 

1025 3 -0.498112 5.58916 0.0486239 22.6277 

1025 3 -0.496743 5.68439 19.8192 22.6421 

1025 3 -0.493004 5.63762 16.9414 22.7005 

1025 3 -0.493613 5.65736 17.0017 22.7339 

1025 3 -0.495995 2.76682 0.0272548 22.7289 

1025 3 -0.495128 2.87699 19.8327 22.6727 

1025 3 -0.497651 2.87262 19.8924 22.6538 

1025 3 -0.498666 2.79376 16.8914 22.684 

1025 3 -0.493419 -0.0978666 -0.00298745 22.7041 

1025 3 -0.495493 -0.00529411 19.788 22.6507 

1025 3 -0.496362 8.51681 19.8047 22.6803 

1025 3 -0.497042 5.66566 16.9395 22.6385 

1025 3 -0.496403 2.88957 14.1926 22.6664 

1025 3 -0.496892 5.64818 19.7907 22.6223 

1025 3 -0.492798 5.62215 22.638 22.6486 

1025 3 -0.496345 5.76804 14.1836 22.684 

1025 3 -0.495199 2.78559 16.987 22.7326 

1025 3 -0.491426 2.80995 0.0213068 22.7413 

1025 3 -0.495402 2.91813 19.8571 22.6545 

1025 3 -0.498671 0.0384842 14.1173 22.6638 

1025 3 -0.499259 16.9798 16.968 22.6391 

1025 3 -0.492123 22.6153 22.6165 22.636 

1025 3 -0.495114 5.62307 19.8754 22.6485 

1025 3 -0.495737 5.67094 16.9977 22.7181 

1025 3 -0.495532 5.61288 16.9443 22.6547 

1025 3 -0.494307 5.6578 22.654 22.6672 

1025 3 -0.493829 2.80522 19.7517 22.7024 

1025 3 -0.492913 2.77557 17.029 22.7501 

1025 3 -0.493683 2.82959 16.9956 22.701 

1025 3 -0.492953 2.83504 14.1666 22.6897 

1025 3 -0.494952 22.5894 19.8104 22.6658 

1025 3 -0.493969 22.671 19.7887 22.6966 

1025 3 -0.499662 22.6593 16.9958 22.6085 

1025 3 -0.471843 7.06486 15.5909 23.5028 

1025 3 -0.489469 2.84637 0.0143755 22.7587 

1025 3 -0.494344 5.60919 19.8404 22.667 

1025 3 -0.494828 8.52132 16.8357 22.6782 

1025 3 -0.497159 5.70518 17.0019 22.6593 

1025 3 -0.493751 2.79829 -0.0123942 22.7461 

1025 3 -0.496582 2.88667 19.8818 22.6789 

1025 3 -0.496995 2.81692 16.9571 22.6929 

1025 3 -0.494564 2.86552 16.9287 22.6805 

1025 3 -0.495842 19.7707 22.6366 22.6386 

1025 3 -0.497413 -0.0539862 19.8458 22.6523 

1025 3 -0.493782 8.45004 16.9206 22.6505 

1025 3 -0.494256 5.73906 16.9921 22.672 

1025 3 -0.497161 5.70506 22.6304 22.6613 

1025 3 -0.492504 5.6302 19.7963 22.6792 

1025 3 -0.476836 4.27004 18.2657 23.4407 

1025 3 -0.495365 2.75601 16.9713 22.7258 

1025 3 -0.496747 2.79494 14.1339 22.6995 

1025 3 -0.497945 5.72758 19.7867 22.6102 

1025 3 -0.495263 2.8674 19.8625 22.6896 

1025 3 -0.502279 22.7343 17.0719 22.5931 

1025 3 -0.493496 19.7933 14.1301 22.64 

1025 3 -0.49492 8.59029 22.6127 22.63 

1025 3 -0.496128 5.6305 19.8198 22.6566 

1025 3 -0.492446 5.61203 16.9684 22.6857 

1025 3 -0.491879 5.63699 16.9403 22.715 

1025 3 -0.493785 5.66778 22.6513 22.6761 

1025 3 -0.496494 2.81686 19.747 22.6569 

1025 3 -0.496981 0.012091 17.0054 22.6567 

1025 3 -0.498828 2.7319 16.9461 22.6523 

1025 3 -0.497082 2.80492 0.0733122 22.701 

1025 3 -0.497629 -0.0450221 19.8212 22.6985 

1025 3 -0.494093 -0.0307355 16.9812 22.6698 

1025 3 -0.497346 8.58482 19.8401 22.6553 

1025 3 -0.493212 5.63156 22.5997 22.6865 

1025 3 -0.495995 2.79659 19.7758 22.6794 

1025 3 -0.497932 5.64717 19.7658 22.6121 

1025 3 -0.49714 5.68731 17.0336 22.6602 

1025 3 -0.497359 2.8302 14.1185 22.6605 

1025 3 -0.497479 2.81342 19.7971 22.6829 

1025 3 -0.49417 2.88165 19.8103 22.6951 

1025 3 -0.500898 2.84343 16.9345 22.673 

1025 3 -0.498856 22.7365 14.2036 22.6633 

1025 3 -0.494913 22.6155 22.7676 22.7103 

1025 3 -0.496703 8.6044 19.893 22.656 

1025 3 -0.492387 5.68038 16.9383 22.6896 

1025 3 -0.494338 5.66221 16.9291 22.7111 

1025 3 -0.498067 5.75491 0.000619233 22.6239 

1025 3 -0.49772 5.69831 19.7842 22.6359 

1025 3 -0.494278 5.61689 19.8084 22.6786 

1025 3 -0.495021 2.78051 16.9527 22.7078 

1025 3 -0.495733 2.84508 0.0314177 22.7043 

1025 3 -0.49417 2.80326 16.9407 22.7235 

1025 3 -0.500156 22.6809 17.0837 22.628 

1025 3 -0.494882 -0.00924373 19.8544 22.6616 

1025 3 -0.492694 22.6533 22.6854 22.6774 

1025 3 -0.496097 2.83469 16.9714 22.6874 

1025 3 -0.497196 5.57597 19.8278 22.6196 

1025 3 -0.495969 5.62603 16.8985 22.6714 

1025 3 -0.497192 5.71494 14.1274 22.6102 

1025 3 -0.496699 2.86341 19.7947 22.6673 

1025 3 -0.496774 2.81005 0.030405 22.7024 

1025 3 -0.494905 2.84798 16.963 22.7307 

1025 3 -0.496222 5.64396 11.3303 22.628 

1025 3 -0.49548 2.87207 19.7512 22.6871 

1025 3 -0.500975 0.00947117 19.8821 22.6615 

1025 3 -0.497171 22.642 17.0665 22.6479 

1025 3 -0.498038 5.62963 14.263 22.6461 

1025 3 -0.493885 2.83735 0.0726325 22.7187 

1025 3 -0.493832 5.62514 19.8412 22.6368 

1025 3 -0.493701 8.50373 16.9155 22.668 

1025 3 -0.493304 5.67147 16.9524 22.7275 

1025 3 -0.493924 2.77539 0.0665057 22.7778 

1025 3 -0.49321 2.84185 19.8191 22.6813 

1025 3 -0.497369 2.94229 19.876 22.669 

1025 3 -0.501443 2.72129 16.9268 22.6372 

1025 3 -0.495981 22.5851 2.87326 22.6523 

1025 3 -0.495094 -0.0208559 19.8374 22.6711 

1025 3 -0.496043 8.56301 19.8437 22.6373 

1025 3 -0.495464 5.67955 16.9255 22.6782 

1025 3 -0.497561 5.72035 14.1334 22.6105 

1025 3 -0.493419 5.71254 19.7949 22.6338 

1025 3 -0.497075 5.66134 -0.00138106 22.6348 

1025 3 -0.494321 2.80214 14.0694 22.6678 

1025 3 -0.649151 3.29251 15.5688 20.5596 

1025 3 -0.496431 5.75522 19.784 22.6341 

1025 3 -0.497589 2.89923 19.8904 22.6591 

1025 3 -0.497972 0.0231366 17.051 22.6413 

1025 3 -0.4954 19.7197 17.0479 22.6863 

1025 3 -0.494021 5.66967 22.5855 22.646 

1025 3 -0.495877 5.63925 19.8664 22.6826 

1025 3 -0.493483 5.60696 16.9387 22.6737 

1025 3 -0.496792 5.63983 17.0124 22.6489 

1025 3 -0.49458 5.70052 0.00222049 22.6261 

1025 3 -0.495393 2.88488 19.8458 22.6967 

1025 3 -0.495553 5.60799 16.8636 22.662 

1025 3 -0.496871 2.82693 16.9486 22.7163 

1025 3 -0.498731 2.80857 22.6231 22.6843 

1025 3 -0.496953 22.6438 19.8174 22.6952 

1025 3 -0.495725 22.5706 19.7933 22.655 

1025 3 -0.495554 8.49642 16.9442 22.6435 

1025 3 -0.494592 5.68723 14.1827 22.6659 

1025 3 -0.498116 5.71987 19.8144 22.6621 

1025 3 -0.498576 8.61806 19.8154 22.5997 

1025 3 -0.491799 5.68623 14.2024 22.6944 

1025 3 -0.498074 2.81665 16.9623 22.6518 

1025 3 -0.495083 2.78327 22.7237 22.7162 

1025 3 -0.496069 2.89601 19.8802 22.6549 

1025 3 -0.495756 2.81289 16.9627 22.7009 

1025 3 -0.484312 1.36662 15.5848 23.4399 

1025 3 -0.4953 19.8378 -0.0362175 22.6794 

1025 3 -0.49349 8.5311 19.8198 22.7144 

1025 3 -0.495893 8.43807 16.9464 22.6633 

1025 3 -0.495571 5.66875 16.984 22.7228 

1025 3 -0.494309 5.72315 22.6772 22.6544 

1025 3 -0.494295 5.65868 19.7673 22.6787 

1025 3 -0.496716 5.67499 19.7815 22.6589 

1025 3 -0.49549 2.80085 16.9738 22.7233 

1025 3 -0.496969 2.77612 0.0497252 22.7185 

1025 3 -0.49081 2.84622 19.8323 22.7348 

1025 3 -0.501494 22.6673 19.8825 22.6442 

1025 3 -0.49549 22.6741 16.9894 22.6716 

1025 3 -0.496611 8.52378 14.127 22.6203 

1025 3 -0.491219 8.56163 19.8089 22.7104 

1025 3 -0.495592 5.6736 19.868 22.6415 

1025 3 -0.497892 5.53254 16.962 22.6672 

1025 3 -0.492654 5.71571 17.0171 22.7305 

1025 3 -0.495987 2.77519 -0.0216596 22.6853 

1025 3 -0.499061 2.83039 19.8215 22.6337 

1025 3 -0.497349 2.84363 16.9453 22.7173 

1025 3 -0.497086 5.65984 19.8124 22.615 

1025 3 -0.497017 22.6257 22.6791 22.6803 

1025 3 -0.49535 22.6639 16.9895 22.6332 

1025 3 -0.494462 0.00154545 17.0493 22.6458 

1025 3 -0.491519 5.68398 16.985 22.7247 

1025 3 -0.493944 2.76925 0.0138709 22.7211 

1025 3 -0.499328 5.59687 19.8207 22.6331 

1025 3 -0.495086 8.60607 19.8653 22.6722 

1025 3 -0.495043 5.64881 17.0101 22.6787 

1025 3 -0.497874 2.81637 0.0494385 22.7354 

1025 3 -0.49794 2.80661 19.8218 22.6448 

1025 3 -0.490493 2.84471 19.845 22.7357 

1025 3 -0.497411 2.85974 16.8855 22.6571 

1025 3 -0.495818 22.5946 17.0296 22.6737 

1025 3 -0.494607 0.00879127 19.7505 22.6873 

1025 3 -0.497021 5.64699 19.8284 22.6321 

1025 3 -0.497193 5.66565 16.9637 22.6821 

1025 3 -0.490832 5.67945 16.9788 22.7161 

1025 3 -0.495741 5.70997 0.0544333 22.6448 

1025 3 -0.493128 5.68021 19.8754 22.7053 

1025 3 -0.497723 2.83455 16.9619 22.6833 

1025 3 -0.496076 2.72759 16.9252 22.6997 

1025 3 -0.496531 2.75975 22.6765 22.6803 

1025 3 -0.498393 2.88694 19.8857 22.6651 

1025 3 -0.497308 22.6393 17.0436 22.6755 

1025 3 -0.492069 19.7251 17.0074 22.688 

1025 3 -0.493107 8.54081 2.84158 22.6571 

1025 3 -0.495258 5.63774 16.967 22.6567 

1025 3 -0.495419 5.62995 19.8251 22.6618 

1025 3 -0.496655 5.5643 16.9487 22.6322 

1025 3 -0.496149 5.66224 14.1948 22.6471 

1025 3 -0.497667 2.93885 19.8768 22.6687 

1025 3 -0.496652 2.89951 19.8167 22.6908 

1025 3 -0.498283 2.8114 16.9021 22.6781 

1025 3 -0.496098 2.82569 16.9323 22.7104 

1025 3 -0.491505 -0.0517316 0.0674058 22.6856 

1025 3 -0.493578 -0.047802 19.804 22.6651 

1025 3 -0.496567 8.50817 16.8793 22.6304 

1025 3 -0.492588 2.82744 16.9554 22.711 

1025 3 -0.495729 5.69985 22.7407 22.6446 

1025 3 -0.496145 5.62189 19.8603 22.6886 

1025 3 -0.497113 5.58504 19.8218 22.6173 

1025 3 -0.495958 2.81261 16.9075 22.7333 

1025 3 -0.488603 2.77827 0.0369898 22.7513 

1025 3 -0.496149 2.87146 19.7966 22.7194 

1025 3 -0.496077 2.85937 17.036 22.6821 

1025 3 -0.498726 0.048361 19.8306 22.6551 

1025 3 -0.49669 19.7599 22.7042 22.6608 

1025 3 -0.495054 8.43105 16.9564 22.6345 

1025 3 -0.497584 5.64473 19.8642 22.6207 

1025 3 -0.494674 5.64614 17.0372 22.7162 

1025 3 -0.496306 5.75434 14.2402 22.6816 

1025 3 -0.495073 5.70916 19.7744 22.6628 

1025 3 -0.498187 2.8794 16.8925 22.6973 

1025 3 -0.497864 2.77755 14.1005 22.6704 

1025 3 -0.493925 2.77792 14.1179 22.7004 

1025 3 -0.498257 2.77027 19.6842 22.6867 

1025 3 -0.497141 -0.020319 19.8409 22.6407 

1025 3 -0.49285 0.0481299 17.0102 22.6538 

1025 3 -0.496708 2.83723 14.17 22.6372 

1025 3 -0.494926 5.56704 2.82431 22.6786 

1025 3 -0.49855 5.61864 19.8761 22.6382 

1025 3 -0.497628 5.67785 16.9753 22.6604 

1025 3 -0.496159 5.71612 17.0019 22.7026 

1025 3 -0.496839 2.77371 0.0350808 22.6905 

1025 3 -0.491306 2.91676 19.816 22.7153 

1025 3 -0.496497 2.83064 16.9127 22.6852 

1025 3 -0.494628 2.88716 19.815 22.6667 

1025 3 -0.493907 -0.102813 0.0103631 22.6916 

1025 3 -0.491339 19.7788 19.8373 22.6812 

1025 3 -0.498135 8.58817 19.8659 22.6519 

1025 3 -0.496071 5.65617 16.9045 22.6677 

1025 3 -0.49645 2.75833 14.1689 22.6389 

1025 3 -0.496879 5.65308 19.8141 22.6445 

1025 3 -0.495395 5.65998 19.8309 22.6392 

1025 3 -0.499712 22.7184 17.0882 22.6189 

1025 3 -0.495298 2.833 14.1501 22.6615 

1025 3 -0.494442 2.79179 19.8025 22.663 

1025 3 -0.498633 2.89911 19.8521 22.6371 

1025 3 -0.497066 0.0370718 14.176 22.7065 

1025 3 -0.49704 22.6743 17.0221 22.6083 

1025 3 -0.495709 0.0358412 22.7331 22.6452 

1025 3 -0.498285 5.65297 19.8647 22.6335 

1025 3 -0.493332 5.68471 16.9991 22.6778 

1025 3 -0.49925 5.61933 16.9363 22.6189 

1025 3 -0.495833 5.74919 0.0257371 22.6482 

1025 3 -0.494477 2.82019 19.796 22.6635 

1025 3 -0.496996 2.83895 19.7441 22.6558 

1025 3 -0.496954 2.9035 16.9712 22.7053 

1025 3 -0.493913 2.86333 2.8711 22.6818 

1025 3 -0.495454 22.6179 19.8031 22.7136 

1025 3 -0.495528 22.4797 22.6069 22.6806 

1025 3 -0.497733 -0.0644184 17.0351 22.6535 

1025 3 -0.495992 8.4834 14.141 22.6604 

1025 3 -0.499003 2.73426 19.7038 22.6331 

1025 3 -0.498904 5.59924 19.8805 22.6123 

1025 3 -0.493346 5.72992 14.1976 22.6768 

1025 3 -0.494399 8.47994 16.8893 22.6599 

1025 3 -0.494756 2.81884 22.6915 22.7206 

1025 3 -0.496752 2.87956 19.7931 22.6737 

1025 3 -0.50008 2.77141 16.9319 22.6529 

1025 3 -0.495313 2.85055 14.188 22.67 

1025 3 -0.492777 -0.0124673 22.6935 22.6968 

1025 3 -0.49737 22.6804 19.7967 22.6731 

1025 3 -0.494495 8.47263 16.9297 22.6861 

1025 3 -0.49378 5.68465 17.0163 22.6653 

1025 3 -0.495275 5.75933 22.6016 22.6826 

1025 3 -0.495252 5.6588 19.7854 22.6296 

1025 3 -0.487528 4.22981 18.2018 23.3718 

1025 3 -0.495576 2.81464 17.0102 22.7214 

1025 3 -0.49169 2.84283 0.0725432 22.7403 

1025 3 -0.496842 5.67904 19.8308 22.6334 

1025 3 -0.497549 2.83834 19.7908 22.6587 

1025 3 -0.497449 22.7067 17.0782 22.6454 

1025 3 -0.498889 19.7562 14.1399 22.5867 

1025 3 -0.495995 8.54634 19.8376 22.636 

1025 3 -0.500984 5.61887 19.831 22.6018 

1025 3 -0.497764 5.70962 16.9919 22.6397 

1025 3 -0.495007 5.67829 16.9503 22.704 

1025 3 -0.496478 5.66568 2.80443 22.6672 

1025 3 -0.494977 2.92771 19.7886 22.636 

1025 3 -0.494485 -0.0366524 17.0362 22.6464 

1025 3 -0.496605 2.8291 16.9441 22.6959 

1025 3 -0.493413 -0.0372376 0.0457481 22.7029 

1025 3 -0.49776 -0.109154 0.033815 22.6747 

1025 3 -0.495004 0.0415005 17.0444 22.6481 

1025 3 -0.492518 5.67979 16.9487 22.7181 

1025 3 -0.494465 5.6452 2.84906 22.6508 

1025 3 -0.500678 2.77364 19.7833 22.6436 

1025 3 -0.49394 8.50678 19.821 22.6978 

1025 3 -0.49483 5.66106 17.0181 22.7057 

1025 3 -0.497542 2.76056 0.0772847 22.72 

1025 3 -0.494302 2.81398 19.7212 22.6728 

1025 3 -0.49282 2.83373 19.8015 22.6938 

1025 3 -0.497712 2.80589 16.9251 22.7005 

1025 3 -0.494818 22.6691 14.0995 22.696 

1025 3 -0.498045 0.0134928 19.7984 22.6597 

1025 3 -0.496475 8.56646 19.8441 22.6594 

1025 3 -0.496763 5.6454 16.9316 22.65 

1025 3 -0.493335 5.68958 14.1878 22.6389 

1025 3 -0.497429 5.73321 -0.0248606 22.6421 

1025 3 -0.496289 5.64349 19.7536 22.6627 

1025 3 -0.496584 2.89019 19.7645 22.6875 

1025 3 -0.495207 2.74065 16.9617 22.7359 

1025 3 -0.499225 2.75017 22.6608 22.6852 

1025 3 -0.495217 2.83709 16.934 22.723 

1025 3 -0.493805 22.6666 16.9711 22.6877 

1025 3 -0.494307 22.6528 19.8403 22.6631 

1025 3 -0.495695 -0.00606694 -0.00589368 22.6663 

1025 3 -0.49275 5.69852 16.9942 22.7025 

1025 3 -0.49598 2.86612 16.9287 22.7 

1025 3 -0.494281 5.66553 16.8917 22.7169 

1025 3 -0.493216 5.65598 0.01941 22.7033 

1025 3 -0.497791 2.76977 19.6679 22.6526 

1025 3 -0.501075 22.6993 19.7758 22.6414 

1025 3 -0.497609 2.80022 16.952 22.6411 

1025 3 -0.490567 5.72662 14.1512 22.6714 

1025 3 -0.497129 -0.0252365 19.8288 22.6568 

1025 3 -0.496572 22.592 19.8343 22.7041 

1025 3 -0.493698 0.0231163 16.9887 22.7025 

1025 3 -0.500801 5.74492 14.1746 22.5729 

1025 3 -0.495105 2.7502 0.0274587 22.7084 

1025 3 -0.496494 5.60997 19.8835 22.6425 

1025 3 -0.490121 11.2917 16.9262 22.6847 

1025 3 -0.493761 5.718 17.0118 22.7062 

1025 3 -0.496623 2.83348 -0.0134314 22.7234 

1025 3 -0.494195 2.85654 19.772 22.6916 

1025 3 -0.496899 2.82897 16.9379 22.6838 

1025 3 -0.496795 2.89337 19.8777 22.671 

1025 3 -0.4929 0.025874 2.83416 22.6737 

1025 3 -0.497356 22.6246 19.8231 22.6456 

1025 3 -0.494212 11.3213 19.7365 22.6457 

1025 3 -0.494748 5.67367 19.8444 22.6551 

1025 3 -0.497532 5.72945 -0.0269649 22.6193 

1025 3 -0.495681 5.68129 19.7391 22.6838 

1025 3 -0.493877 5.59367 19.8377 22.6904 

1025 3 -0.498281 2.78517 17.0136 22.6758 

1025 3 -0.503048 2.72458 14.0387 22.6127 

1025 3 -0.495863 5.77815 19.7752 22.6416 

1025 3 -0.495906 2.8027 19.8339 22.636 

1025 3 -0.494021 22.7033 17.0412 22.6767 

1025 3 -0.496487 0.0340949 17.0502 22.6412 

1025 3 -0.495728 8.56993 22.5657 22.6062 

1025 3 -0.494074 5.63138 19.8697 22.6509 

1025 3 -0.496099 5.62332 16.9293 22.682 

1025 3 -0.495329 5.69221 17.0178 22.6803 

1025 3 -0.494959 5.71633 -0.023978 22.6499 

1025 3 -0.495874 2.8477 19.7822 22.6892 

1025 3 -0.4969 2.88482 17.0023 22.6903 

1025 3 -0.501235 5.633 17.0113 22.634 

1025 3 -0.497534 2.83545 0.0264947 22.6678 

1025 3 -0.498545 22.6322 17.0157 22.6004 

1025 3 -0.494159 -0.0574021 19.7934 22.7182 

1025 3 -0.490935 8.47642 16.871 22.6755 

1025 3 -0.495023 5.68293 14.1715 22.6196 

1025 3 -0.496603 5.63589 19.9009 22.6531 

1025 3 -0.494679 8.59392 19.8589 22.6952 

1025 3 -0.49465 5.69836 17.0824 22.7095 

1025 3 -0.49526 22.6974 14.1426 22.6926 

1025 3 -0.498074 2.78754 19.7778 22.6298 

1025 3 -0.495074 2.80802 19.8 22.6853 

1025 3 -0.496463 2.80227 16.9526 22.6721 

1025 3 -0.483466 1.48575 15.5631 23.4709 
1025 3 -0.499268 14.2639 5.70466 22.6707 

1025 3 -0.49796 16.9836 2.77742 22.6385 

1025 3 -0.496545 14.1876 2.8548 22.6458 

1025 3 -0.49542 11.3466 22.639 22.6865 

1025 3 -0.496578 11.2669 5.58281 22.6523 

1025 3 -0.492898 11.2968 5.64123 22.713 

1025 3 -0.495733 11.3117 2.79016 22.6885 

1025 3 -0.495229 8.53323 -0.061362 22.6612 

1025 3 -0.498732 5.63707 5.71023 22.6497 

1025 3 -0.497085 8.45521 5.68941 22.6691 

1025 3 -0.494512 8.48408 2.8509 22.7052 

1025 3 -0.496436 11.3073 22.5826 22.6977 

1025 3 -0.497089 14.2353 5.58587 22.6783 

1025 3 -0.494369 14.1791 8.449 22.6896 

1025 3 -0.496187 11.329 2.87152 22.6771 

1025 3 -0.496433 8.43217 0.000936181 22.6559 

1025 3 -0.496173 11.2385 8.51905 22.6684 

1025 3 -0.495022 11.3271 5.61591 22.6948 

1025 3 -0.496568 8.48292 2.82796 22.6183 

1025 3 -0.496335 5.62612 2.81939 22.6539 

1025 3 -0.495973 8.5778 -0.0723539 22.642 

1025 3 -0.493832 8.50337 5.6917 22.7152 

1025 3 -0.496132 14.0454 2.78763 22.6578 

1025 3 -0.494174 14.1664 2.88264 22.6722 

1025 3 -0.492679 14.141 -0.0232246 22.7211 

1025 3 -0.493309 11.2742 5.6052 22.6501 

1025 3 -0.49499 8.54617 5.64847 22.6715 

1025 3 -0.491318 11.3169 2.82397 22.7087 

1025 3 -0.492917 14.2098 0.0424283 22.6954 

1025 3 -0.493479 8.45344 5.66142 22.6736 

1025 3 -0.495592 8.5029 5.74645 22.6837 

1025 3 -0.494528 8.46681 2.78642 22.6964 

1025 3 -0.496724 8.55852 0.0457745 22.6433 

1025 3 -0.497258 11.2699 5.68262 22.6682 

1025 3 -0.495279 14.1296 5.65577 22.7133 

1025 3 -0.496889 14.0871 22.6988 22.6575 

1025 3 -0.494359 14.1543 2.80183 22.6833 

1025 3 -0.497795 11.2123 8.47791 22.6652 

1025 3 -0.498096 11.3121 5.7346 22.6556 

1025 3 -0.496311 11.3466 2.87022 22.6714 

1025 3 -0.495051 8.42417 2.7654 22.6233 

1025 3 -0.492588 8.4807 0.0295443 22.6944 

1025 3 -0.492482 8.46407 5.71997 22.6819 

1025 3 -0.495567 8.38156 2.86158 22.6187 

1025 3 -0.495375 14.0932 2.79348 22.6743 

1025 3 -0.494817 14.1751 22.677 22.6838 

1025 3 -0.496403 14.1694 5.68581 22.6878 

1025 3 -0.495177 11.3728 5.57164 22.6684 

1025 3 -0.495973 11.2743 2.97759 22.6551 

1025 3 -0.497606 11.3058 -0.046615 22.6787 

1025 3 -0.499078 14.1827 5.58429 22.601 

1025 3 -0.494986 11.3371 5.72141 22.6949 

1025 3 -0.494404 8.51626 2.79883 22.6781 

1025 3 -0.502886 8.61567 22.6254 22.5989 

1025 3 -0.495648 8.55334 5.65917 22.7016 

1025 3 -0.499203 14.1794 5.652 22.6492 

1025 3 -0.494498 14.092 2.7776 22.6924 

1025 3 -0.495021 14.1435 2.88502 22.7172 

1025 3 -0.495272 14.138 8.49349 22.664 

1025 3 -0.494269 11.3458 5.6279 22.6749 

1025 3 -0.494185 11.3661 2.80043 22.6769 

1025 3 -0.494783 14.1451 2.84859 22.6464 

1025 3 -0.500601 11.3845 0.0632694 22.63 

1025 3 -0.494735 8.51004 5.7603 22.7196 

1025 3 -0.495807 8.5115 2.80794 22.6665 

1025 3 -0.495701 8.486 2.83321 22.6878 

1025 3 -0.494364 14.1017 22.6938 22.6617 

1025 3 -0.496253 14.1973 5.66358 22.6686 

1025 3 -0.496272 17.0096 5.727 22.653 

1025 3 -0.494222 14.15 2.83103 22.6725 

1025 3 -0.499777 11.3073 22.5744 22.6561 

1025 3 -0.493796 11.2987 5.64871 22.6778 

1025 3 -0.49281 11.2982 5.58326 22.702 

1025 3 -0.492621 11.365 2.80754 22.7074 

1025 3 -0.498929 11.3421 22.6575 22.6807 

1025 3 -0.494783 8.54373 5.72422 22.6426 

1025 3 -0.498524 8.50182 5.74071 22.6804 

1025 3 -0.495874 8.48163 22.641 22.6511 

1025 3 -0.493074 14.1864 22.6555 22.6886 

1025 3 -0.497718 14.1297 8.51312 22.6576 

1025 3 -0.497521 14.1542 5.60316 22.7164 

1025 3 -0.494196 11.3527 2.87103 22.6785 

1025 3 -0.495973 11.291 2.84252 22.7029 

1025 3 -0.493349 11.3209 22.5958 22.6601 

1025 3 -0.495389 11.3487 5.6212 22.6795 

1025 3 -0.488279 8.57536 5.66336 22.7168 

1025 3 -0.494548 8.52743 5.71712 22.6957 

1025 3 -0.49691 8.53122 0.0107288 22.6674 

1025 3 -0.498299 8.5641 5.55094 22.6739 

1025 3 -0.496151 14.177 5.6695 22.6993 

1025 3 -0.49301 14.1117 2.84077 22.6894 

1025 3 -0.490499 14.1172 0.088511 22.689 

1025 3 -0.493898 8.5574 5.65055 22.6959 

1025 3 -0.494513 8.42837 5.73838 22.6528 

1025 3 -0.496703 11.3706 2.87495 22.6513 

1025 3 -0.491432 14.1145 22.6416 22.7362 

